run,segment,pixel,change,old,new,under_check_row
8657,0,2106,added,,Cd-109-9178,
8657,0,2109,added,,Bi-207-8890,
8657,0,2110,added,,Bi-207-8890,
8658,0,3,added,,Bi-207-9177,
8658,0,4,added,,Bi-207-9177,
8658,0,10,added,,Bi-207-9177,
8658,0,27,added,,Cd-109-9178,
8658,0,30,added,,Bi-207-8890,
8658,0,2075,added,,Cd-109-9178,
8658,0,2078,added,,Bi-207-8890,
8658,0,2079,added,,Bi-207-8890,
8658,0,2086,added,,Cd-109-9178,
8658,0,2087,added,,Cd-109-9178,
8658,0,2089,added,,Bi-207-8890,
8658,0,2090,added,,Bi-207-8890,
8658,0,2091,added,,Bi-207-8890,
8658,0,2097,added,,Cd-109-9178,
8658,0,2100,added,,Bi-207-8890,
8658,0,2101,added,,Bi-207-8890,
8658,0,2108,added,,Bi-207-9177,
8658,0,2109,added,,Bi-207-9177,
8658,0,2116,added,,Bi-207-9177,
8658,0,2117,added,,Bi-207-9177,
8659,0,92,added,,Bi-207-8779,
8659,0,103,added,,Bi-207-8779,
8659,0,112,added,,Bi-207-8779,
8659,0,2012,added,,Bi-207-9177,
8659,0,2017,added,,Bi-207-9176,
8659,0,2020,added,,Bi-207-9177,
8659,0,2021,added,,Bi-207-9177,
8659,0,2023,added,,Bi-207-8779,
8659,0,2026,added,,Bi-207-9176,
8659,0,2027,added,,Bi-207-9176,
8659,0,2029,added,,Bi-207-9177,
8659,0,2030,added,,Bi-207-9177,
8659,0,2032,added,,Bi-207-8779,
8659,0,2033,added,,Bi-207-8779,
8659,0,2043,added,,Bi-207-8779,
8659,0,2044,added,,Bi-207-8779,
8681,0,114,added,,Cd-109-9178,
8681,0,2010,added,,Cd-109-9178,
8681,0,2011,added,,Cd-109-9178,
8681,0,2013,added,,Bi-207-8890,
8681,0,2014,added,,Bi-207-8890,
8681,0,2018,added,,Cd-109-9178,
8681,0,2019,added,,Cd-109-9178,
8681,0,2022,added,,Bi-207-8890,
8681,0,2023,added,,Bi-207-8890,
8681,0,2036,added,,Bi-207-9176,
8681,0,2040,added,,Bi-207-9177,
8681,0,2047,added,,Bi-207-9176,
8681,0,2048,added,,Bi-207-9176,
8681,0,2051,added,,Bi-207-9177,
8681,0,2052,added,,Bi-207-9177,
8681,0,2055,added,,Bi-207-8779,
8681,0,2056,added,,Bi-207-8779,
8681,0,2060,added,,Bi-207-9176,
8681,0,2064,added,,Bi-207-9177,
8681,0,2065,added,,Bi-207-9177,
8681,0,2068,added,,Bi-207-8779,
8681,0,2069,added,,Bi-207-8779,
8682,0,35,added,,Bi-207-9176,
8682,0,56,added,,Bi-207-8779,
8682,0,68,added,,Bi-207-8779,
8682,0,2022,added,,Bi-207-8890,
8682,0,2023,added,,Bi-207-8890,
8682,0,2028,added,,Cd-109-9178,
8682,0,2029,added,,Cd-109-9178,
8682,0,2031,added,,Bi-207-8890,
8682,0,2032,added,,Bi-207-8890,
8682,0,2033,added,,Bi-207-8890,
8682,0,2038,added,,Cd-109-9178,
8682,0,2039,added,,Cd-109-9178,
8682,0,2042,added,,Bi-207-8890,
8682,0,2050,added,,Cd-109-9178,
8682,0,2060,added,,Bi-207-9176,
8682,0,2064,added,,Bi-207-9177,
8682,0,2065,added,,Bi-207-9177,
8682,0,2068,added,,Bi-207-8779,
8682,0,2069,added,,Bi-207-8779,
8682,0,2072,added,,Bi-207-9176,
8682,0,2073,added,,Bi-207-9176,
8682,0,2076,added,,Bi-207-9177,
8682,0,2077,added,,Bi-207-9177,
8682,0,2080,added,,Bi-207-8779,
8682,0,2081,added,,Bi-207-8779,
8682,0,2084,added,,Bi-207-9176,
8682,0,2088,added,,Bi-207-9177,
8683,0,24,added,,Bi-207-8779,
8683,0,30,added,,Bi-207-9177,
8683,0,34,added,,Bi-207-8779,
8683,0,2038,added,,Cd-109-9178,
8683,0,2039,added,,Cd-109-9178,
8683,0,2042,added,,Bi-207-8890,
8683,0,2049,added,,Cd-109-9178,
8683,0,2050,added,,Cd-109-9178,
8683,0,2051,added,,Cd-109-9178,
8683,0,2053,added,,Bi-207-8890,
8683,0,2054,added,,Bi-207-8890,
8683,0,2062,added,,Cd-109-9178,
8683,0,2063,added,,Cd-109-9178,
8683,0,2066,added,,Bi-207-8890,
8683,0,2077,added,,Bi-207-9177,
8683,0,2084,added,,Bi-207-9176,
8683,0,2085,added,,Bi-207-9176,
8683,0,2087,added,,Bi-207-9177,
8683,0,2088,added,,Bi-207-9177,
8683,0,2089,added,,Bi-207-9177,
8683,0,2092,added,,Bi-207-8779,
8683,0,2094,added,,Bi-207-9176,
8683,0,2095,added,,Bi-207-9176,
8683,0,2098,added,,Bi-207-9177,
8683,0,2099,added,,Bi-207-9177,
8683,0,2102,added,,Bi-207-8779,
8683,0,2112,added,,Bi-207-8779,
8684,0,52,added,,Bi-207-8890,
8684,0,61,added,,Cd-109-9178,
8684,0,74,added,,Cd-109-9178,
8684,0,75,added,,Cd-109-9178,
8684,0,2050,added,,Cd-109-9178,
8684,0,2053,added,,Bi-207-8890,
8684,0,2054,added,,Bi-207-8890,
8684,0,2062,added,,Cd-109-9178,
8684,0,2063,added,,Cd-109-9178,
8684,0,2065,added,,Bi-207-8890,
8684,0,2066,added,,Bi-207-8890,
8684,0,2067,added,,Bi-207-8890,
8684,0,2075,added,,Cd-109-9178,
8684,0,2078,added,,Bi-207-8890,
8684,0,2079,added,,Bi-207-8890,
8684,0,2095,added,,Bi-207-9176,
8684,0,2096,added,,Bi-207-9176,
8684,0,2098,added,,Bi-207-9177,
8684,0,2099,added,,Bi-207-9177,
8684,0,2102,added,,Bi-207-8779,
8684,0,2105,added,,Bi-207-9176,
8684,0,2108,added,,Bi-207-9177,
8684,0,2109,added,,Bi-207-9177,
8684,0,2111,added,,Bi-207-8779,
8684,0,2112,added,,Bi-207-8779,
8685,0,83,added,,Bi-207-9176,
8685,0,94,added,,Bi-207-9176,
8685,0,2012,added,,Bi-207-8890,
8685,0,2013,added,,Bi-207-8890,
8685,0,2014,added,,Bi-207-8890,
8685,0,2021,added,,Bi-207-8890,
8685,0,2022,added,,Bi-207-8890,
8685,0,2026,added,,Bi-207-9176,
8685,0,2029,added,,Bi-207-9177,
8685,0,2030,added,,Bi-207-9177,
8685,0,2033,added,,Bi-207-8779,
8685,0,2036,added,,Bi-207-9176,
8685,0,2037,added,,Bi-207-9176,
8685,0,2040,added,,Bi-207-9177,
8685,0,2041,added,,Bi-207-9177,
8685,0,2043,added,,Bi-207-8779,
8685,0,2044,added,,Bi-207-8779,
8685,0,2048,added,,Bi-207-9176,
8685,0,2055,added,,Bi-207-8779,
8685,0,2056,added,,Bi-207-8779,
8686,0,92,added,,Bi-207-8779,
8686,0,103,added,,Bi-207-8779,
8686,0,112,added,,Bi-207-8779,
8686,0,2012,added,,Bi-207-9177,
8686,0,2017,added,,Bi-207-9176,
8686,0,2020,added,,Bi-207-9177,
8686,0,2021,added,,Bi-207-9177,
8686,0,2023,added,,Bi-207-8779,
8686,0,2026,added,,Bi-207-9176,
8686,0,2027,added,,Bi-207-9176,
8686,0,2029,added,,Bi-207-9177,
8686,0,2030,added,,Bi-207-9177,
8686,0,2032,added,,Bi-207-8779,
8686,0,2033,added,,Bi-207-8779,
8686,0,2043,added,,Bi-207-8779,
8686,0,2044,added,,Bi-207-8779,
8687,0,48,added,,Bi-207-9176,
8687,0,2010,added,,Cd-109-9178,
8687,0,2011,added,,Cd-109-9178,
8687,0,2014,added,,Bi-207-8890,
8687,0,2019,added,,Cd-109-9178,
8687,0,2020,added,,Cd-109-9178,
8687,0,2022,added,,Bi-207-8890,
8687,0,2023,added,,Bi-207-8890,
8687,0,2037,added,,Bi-207-9176,
8687,0,2041,added,,Bi-207-9177,
8687,0,2048,added,,Bi-207-9176,
8687,0,2049,added,,Bi-207-9176,
8687,0,2052,added,,Bi-207-9177,
8687,0,2053,added,,Bi-207-9177,
8687,0,2056,added,,Bi-207-8779,
8687,0,2061,added,,Bi-207-9176,
8687,0,2062,added,,Bi-207-9176,
8687,0,2065,added,,Bi-207-9177,
8687,0,2066,added,,Bi-207-9177,
8687,0,2068,added,,Bi-207-8779,
8687,0,2069,added,,Bi-207-8779,
8688,0,26,added,,Bi-207-9176,
8688,0,36,added,,Bi-207-9176,
8688,0,55,added,,Bi-207-8779,
8688,0,56,added,,Bi-207-8779,
8688,0,68,added,,Bi-207-8779,
8688,0,69,added,,Bi-207-8779,
8688,0,2019,added,,Cd-109-9178,
8688,0,2020,added,,Cd-109-9178,
8688,0,2023,added,,Bi-207-8890,
8688,0,2028,added,,Cd-109-9178,
8688,0,2029,added,,Cd-109-9178,
8688,0,2030,added,,Cd-109-9178,
8688,0,2032,added,,Bi-207-8890,
8688,0,2033,added,,Bi-207-8890,
8688,0,2039,added,,Cd-109-9178,
8688,0,2040,added,,Cd-109-9178,
8688,0,2043,added,,Bi-207-8890,
8688,0,2061,added,,Bi-207-9176,
8688,0,2062,added,,Bi-207-9176,
8688,0,2064,added,,Bi-207-9177,
8688,0,2065,added,,Bi-207-9177,
8688,0,2066,added,,Bi-207-9177,
8688,0,2068,added,,Bi-207-8779,
8688,0,2069,added,,Bi-207-8779,
8688,0,2073,added,,Bi-207-9176,
8688,0,2074,added,,Bi-207-9176,
8688,0,2077,added,,Bi-207-9177,
8688,0,2078,added,,Bi-207-9177,
8688,0,2081,added,,Bi-207-8779,
8689,0,2039,added,,Cd-109-9178,
8689,0,2040,added,,Cd-109-9178,
8689,0,2043,added,,Bi-207-8890,
8689,0,2050,added,,Cd-109-9178,
8689,0,2051,added,,Cd-109-9178,
8689,0,2052,added,,Cd-109-9178,
8689,0,2054,added,,Bi-207-8890,
8689,0,2055,added,,Bi-207-8890,
8689,0,2063,added,,Cd-109-9178,
8689,0,2064,added,,Cd-109-9178,
8689,0,2085,added,,Bi-207-9176,
8689,0,2086,added,,Bi-207-9176,
8689,0,2088,added,,Bi-207-9177,
8689,0,2089,added,,Bi-207-9177,
8689,0,2090,added,,Bi-207-9177,
8689,0,2095,added,,Bi-207-9176,
8689,0,2096,added,,Bi-207-9176,
8689,0,2099,added,,Bi-207-9177,
8689,0,2100,added,,Bi-207-9177,
8690,0,2051,added,,Cd-109-9178,
8690,0,2054,added,,Bi-207-8890,
8690,0,2055,added,,Bi-207-8890,
8690,0,2063,added,,Cd-109-9178,
8690,0,2064,added,,Cd-109-9178,
8690,0,2066,added,,Bi-207-8890,
8690,0,2067,added,,Bi-207-8890,
8690,0,2068,added,,Bi-207-8890,
8690,0,2075,added,,Cd-109-9178,
8690,0,2076,added,,Cd-109-9178,
8690,0,2079,added,,Bi-207-8890,
8690,0,2080,added,,Bi-207-8890,
8690,0,2095,added,,Bi-207-9176,
8690,0,2096,added,,Bi-207-9176,
8690,0,2099,added,,Bi-207-9177,
8690,0,2100,added,,Bi-207-9177,
8690,0,2105,added,,Bi-207-9176,
8690,0,2106,added,,Bi-207-9176,
8690,0,2109,added,,Bi-207-9177,
8690,0,2110,added,,Bi-207-9177,
8690,0,2114,added,,Bi-207-9176,
8691,0,72,added,,Bi-207-9176,
8691,0,98,added,,Bi-207-9177,
8691,0,103,added,,Bi-207-8779,
8691,0,2004,added,,Cd-109-9178,
8691,0,2011,added,,Cd-109-9178,
8691,0,2012,added,,Cd-109-9178,
8691,0,2026,added,,Bi-207-9176,
8691,0,2027,added,,Bi-207-9176,
8691,0,2030,added,,Bi-207-9177,
8691,0,2031,added,,Bi-207-9177,
8691,0,2036,added,,Bi-207-9176,
8691,0,2037,added,,Bi-207-9176,
8691,0,2040,added,,Bi-207-9177,
8691,0,2041,added,,Bi-207-9177,
8691,0,2042,added,,Bi-207-9177,
8691,0,2044,added,,Bi-207-8779,
8691,0,2048,added,,Bi-207-9176,
8691,0,2055,added,,Bi-207-8779,
8691,0,2056,added,,Bi-207-8779,
8692,0,47,added,,Bi-207-9176,
8692,0,91,added,,Bi-207-8779,
8692,0,104,added,,Cd-109-9178,
8692,0,113,added,,Cd-109-9178,
8692,0,2009,added,,Cd-109-9178,
8692,0,2010,added,,Cd-109-9178,
8692,0,2012,added,,Bi-207-8890,
8692,0,2013,added,,Bi-207-8890,
8692,0,2017,added,,Cd-109-9178,
8692,0,2018,added,,Cd-109-9178,
8692,0,2020,added,,Bi-207-8890,
8692,0,2021,added,,Bi-207-8890,
8692,0,2039,added,,Bi-207-9177,
8692,0,2047,added,,Bi-207-9176,
8692,0,2048,added,,Bi-207-9176,
8692,0,2050,added,,Bi-207-9177,
8692,0,2051,added,,Bi-207-9177,
8692,0,2054,added,,Bi-207-8779,
8692,0,2055,added,,Bi-207-8779,
8692,0,2059,added,,Bi-207-9176,
8692,0,2060,added,,Bi-207-9176,
8692,0,2063,added,,Bi-207-9177,
8692,0,2064,added,,Bi-207-9177,
8692,0,2066,added,,Bi-207-8779,
8692,0,2067,added,,Bi-207-8779,
8692,0,2068,added,,Bi-207-8779,
8693,0,25,added,,Bi-207-9176,
8693,0,38,added,,Bi-207-9177,
8693,0,66,added,,Bi-207-8779,
8693,0,84,added,,Cd-109-9178,
8693,0,2017,added,,Cd-109-9178,
8693,0,2018,added,,Cd-109-9178,
8693,0,2021,added,,Bi-207-8890,
8693,0,2026,added,,Cd-109-9178,
8693,0,2027,added,,Cd-109-9178,
8693,0,2030,added,,Bi-207-8890,
8693,0,2031,added,,Bi-207-8890,
8693,0,2037,added,,Cd-109-9178,
8693,0,2041,added,,Bi-207-8890,
8693,0,2059,added,,Bi-207-9176,
8693,0,2060,added,,Bi-207-9176,
8693,0,2063,added,,Bi-207-9177,
8693,0,2064,added,,Bi-207-9177,
8693,0,2066,added,,Bi-207-8779,
8693,0,2067,added,,Bi-207-8779,
8693,0,2072,added,,Bi-207-9176,
8693,0,2075,added,,Bi-207-9177,
8693,0,2076,added,,Bi-207-9177,
8693,0,2079,added,,Bi-207-8779,
8693,0,2080,added,,Bi-207-8779,
8693,0,2091,added,,Bi-207-8779,
8694,0,22,added,,Bi-207-8779,
8694,0,23,added,,Bi-207-8779,
8694,0,2037,added,,Cd-109-9178,
8694,0,2038,added,,Cd-109-9178,
8694,0,2041,added,,Bi-207-8890,
8694,0,2042,added,,Bi-207-8890,
8694,0,2048,added,,Cd-109-9178,
8694,0,2049,added,,Cd-109-9178,
8694,0,2052,added,,Bi-207-8890,
8694,0,2053,added,,Bi-207-8890,
8694,0,2061,added,,Cd-109-9178,
8694,0,2062,added,,Cd-109-9178,
8694,0,2065,added,,Bi-207-8890,
8694,0,2084,added,,Bi-207-9176,
8694,0,2086,added,,Bi-207-9177,
8694,0,2087,added,,Bi-207-9177,
8694,0,2088,added,,Bi-207-9177,
8694,0,2090,added,,Bi-207-8779,
8694,0,2091,added,,Bi-207-8779,
8694,0,2094,added,,Bi-207-9176,
8694,0,2095,added,,Bi-207-9176,
8694,0,2097,added,,Bi-207-9177,
8694,0,2098,added,,Bi-207-9177,
8694,0,2101,added,,Bi-207-8779,
8694,0,2102,added,,Bi-207-8779,
8694,0,2111,added,,Bi-207-8779,
8696,0,14,added,,Bi-207-8779,
8696,0,15,added,,Bi-207-8779,
8696,0,24,added,,Bi-207-8779,
8696,0,2049,added,,Cd-109-9178,
8696,0,2053,added,,Bi-207-8890,
8696,0,2061,added,,Cd-109-9178,
8696,0,2062,added,,Cd-109-9178,
8696,0,2064,added,,Bi-207-8890,
8696,0,2065,added,,Bi-207-8890,
8696,0,2066,added,,Bi-207-8890,
8696,0,2074,added,,Cd-109-9178,
8696,0,2077,added,,Bi-207-8890,
8696,0,2078,added,,Bi-207-8890,
8696,0,2084,added,,Bi-207-9176,
8696,0,2094,added,,Bi-207-9176,
8696,0,2095,added,,Bi-207-9176,
8696,0,2097,added,,Bi-207-9177,
8696,0,2098,added,,Bi-207-9177,
8696,0,2101,added,,Bi-207-8779,
8696,0,2102,added,,Bi-207-8779,
8696,0,2107,added,,Bi-207-9177,
8696,0,2108,added,,Bi-207-9177,
8696,0,2111,added,,Bi-207-8779,
8696,0,2112,added,,Bi-207-8779,
8697,0,83,added,,Bi-207-9176,
8697,0,84,added,,Bi-207-9176,
8697,0,91,added,,Bi-207-8779,
8697,0,92,added,,Bi-207-8779,
8697,0,101,added,,Bi-207-8779,
8697,0,102,added,,Bi-207-8779,
8697,0,2004,added,,Bi-207-8890,
8697,0,2012,added,,Bi-207-8890,
8697,0,2013,added,,Bi-207-8890,
8697,0,2021,added,,Bi-207-8890,
8697,0,2028,added,,Bi-207-9177,
8697,0,2029,added,,Bi-207-9177,
8697,0,2039,added,,Bi-207-9177,
8697,0,2040,added,,Bi-207-9177,
8698,0,2,added,,Bi-207-9177,
8698,0,3,added,,Bi-207-9177,
8698,0,9,added,,Bi-207-9177,
8698,0,26,added,,Cd-109-9178,
8698,0,29,added,,Bi-207-8890,
8698,0,36,added,,Cd-109-9178,
8698,0,2074,added,,Cd-109-9178,
8698,0,2077,added,,Bi-207-8890,
8698,0,2078,added,,Bi-207-8890,
8698,0,2085,added,,Cd-109-9178,
8698,0,2086,added,,Cd-109-9178,
8698,0,2088,added,,Bi-207-8890,
8698,0,2089,added,,Bi-207-8890,
8698,0,2090,added,,Bi-207-8890,
8698,0,2096,added,,Cd-109-9178,
8698,0,2099,added,,Bi-207-8890,
8698,0,2100,added,,Bi-207-8890,
8698,0,2107,added,,Bi-207-9177,
8698,0,2108,added,,Bi-207-9177,
8698,0,2115,added,,Bi-207-9177,
8698,0,2116,added,,Bi-207-9177,
8699,0,2086,added,,Cd-109-9178,
8699,0,2096,added,,Cd-109-9178,
8699,0,2097,added,,Cd-109-9178,
8699,0,2099,added,,Bi-207-8890,
8699,0,2100,added,,Bi-207-8890,
8699,0,2105,added,,Cd-109-9178,
8699,0,2106,added,,Cd-109-9178,
8699,0,2109,added,,Bi-207-8890,
8699,0,2110,added,,Bi-207-8890,
8700,0,2,added,,Bi-207-9176,
8700,0,38,added,,Cd-109-9178,
8700,0,66,added,,Bi-207-8890,
8700,0,67,added,,Bi-207-8890,
8700,0,2063,added,,Cd-109-9178,
8700,0,2066,added,,Bi-207-8890,
8700,0,2067,added,,Bi-207-8890,
8700,0,2075,added,,Cd-109-9178,
8700,0,2076,added,,Cd-109-9178,
8700,0,2077,added,,Cd-109-9178,
8700,0,2079,added,,Bi-207-8890,
8700,0,2080,added,,Bi-207-8890,
8700,0,2087,added,,Cd-109-9178,
8700,0,2088,added,,Cd-109-9178,
8700,0,2091,added,,Bi-207-8890,
8700,0,2095,added,,Bi-207-9176,
8700,0,2096,added,,Bi-207-9176,
8700,0,2105,added,,Bi-207-9176,
8700,0,2106,added,,Bi-207-9176,
8700,0,2108,added,,Bi-207-9177,
8700,0,2109,added,,Bi-207-9177,
8700,0,2114,added,,Bi-207-9176,
8700,0,2117,added,,Bi-207-9177,
8700,0,2118,added,,Bi-207-9177,
8704,0,60,added,,Bi-207-9176,
8704,0,72,added,,Bi-207-9176,
8704,0,114,added,,Cd-109-9178,
8704,0,2004,added,,Cd-109-9178,
8704,0,2011,added,,Cd-109-9178,
8704,0,2012,added,,Cd-109-9178,
8704,0,2014,added,,Bi-207-8890,
8704,0,2020,added,,Cd-109-9178,
8704,0,2022,added,,Bi-207-8890,
8704,0,2023,added,,Bi-207-8890,
8704,0,2036,added,,Bi-207-9176,
8704,0,2037,added,,Bi-207-9176,
8704,0,2040,added,,Bi-207-9177,
8704,0,2041,added,,Bi-207-9177,
8704,0,2044,added,,Bi-207-8779,
8704,0,2048,added,,Bi-207-9176,
8704,0,2049,added,,Bi-207-9176,
8704,0,2052,added,,Bi-207-9177,
8704,0,2053,added,,Bi-207-9177,
8704,0,2055,added,,Bi-207-8779,
8704,0,2056,added,,Bi-207-8779,
8704,0,2068,added,,Bi-207-8779,
8705,0,83,added,,Bi-207-9176,
8705,0,84,added,,Bi-207-9176,
8705,0,98,added,,Bi-207-9177,
8705,0,2009,added,,Cd-109-9178,
8705,0,2010,added,,Cd-109-9178,
8705,0,2011,added,,Cd-109-9178,
8705,0,2012,added,,Bi-207-8890,
8705,0,2013,added,,Bi-207-8890,
8705,0,2014,added,,Bi-207-8890,
8705,0,2018,added,,Cd-109-9178,
8705,0,2019,added,,Cd-109-9178,
8705,0,2021,added,,Bi-207-8890,
8705,0,2022,added,,Bi-207-8890,
8705,0,2036,added,,Bi-207-9176,
8705,0,2039,added,,Bi-207-9177,
8705,0,2040,added,,Bi-207-9177,
8705,0,2043,added,,Bi-207-8779,
8705,0,2044,added,,Bi-207-8779,
8705,0,2047,added,,Bi-207-9176,
8705,0,2048,added,,Bi-207-9176,
8705,0,2051,added,,Bi-207-9177,
8705,0,2052,added,,Bi-207-9177,
8705,0,2055,added,,Bi-207-8779,
8705,0,2056,added,,Bi-207-8779,
8706,0,35,added,,Bi-207-9176,
8706,0,36,added,,Bi-207-9176,
8706,0,75,added,,Bi-207-9177,
8706,0,95,added,,Cd-109-9178,
8706,0,108,added,,Bi-207-8890,
8706,0,2010,added,,Cd-109-9178,
8706,0,2017,added,,Cd-109-9178,
8706,0,2018,added,,Cd-109-9178,
8706,0,2019,added,,Cd-109-9178,
8706,0,2021,added,,Bi-207-8890,
8706,0,2022,added,,Bi-207-8890,
8706,0,2027,added,,Cd-109-9178,
8706,0,2028,added,,Cd-109-9178,
8706,0,2031,added,,Bi-207-8890,
8706,0,2032,added,,Bi-207-8890,
8706,0,2047,added,,Bi-207-9176,
8706,0,2051,added,,Bi-207-9177,
8706,0,2059,added,,Bi-207-9176,
8706,0,2060,added,,Bi-207-9176,
8706,0,2063,added,,Bi-207-9177,
8706,0,2064,added,,Bi-207-9177,
8706,0,2067,added,,Bi-207-8779,
8706,0,2068,added,,Bi-207-8779,
8706,0,2072,added,,Bi-207-9176,
8706,0,2073,added,,Bi-207-9176,
8706,0,2076,added,,Bi-207-9177,
8706,0,2077,added,,Bi-207-9177,
8706,0,2080,added,,Bi-207-8779,
8707,0,28,added,,Bi-207-9177,
8707,0,29,added,,Bi-207-9177,
8707,0,32,added,,Bi-207-8779,
8707,0,33,added,,Bi-207-8779,
8707,0,38,added,,Bi-207-9177,
8707,0,43,added,,Bi-207-8779,
8707,0,44,added,,Bi-207-8779,
8707,0,55,added,,Bi-207-8779,
8707,0,2027,added,,Cd-109-9178,
8707,0,2028,added,,Cd-109-9178,
8707,0,2031,added,,Bi-207-8890,
8707,0,2037,added,,Cd-109-9178,
8707,0,2038,added,,Cd-109-9178,
8707,0,2039,added,,Cd-109-9178,
8707,0,2041,added,,Bi-207-8890,
8707,0,2042,added,,Bi-207-8890,
8707,0,2049,added,,Cd-109-9178,
8707,0,2050,added,,Cd-109-9178,
8707,0,2053,added,,Bi-207-8890,
8707,0,2072,added,,Bi-207-9176,
8707,0,2073,added,,Bi-207-9176,
8707,0,2076,added,,Bi-207-9177,
8707,0,2077,added,,Bi-207-9177,
8707,0,2079,added,,Bi-207-8779,
8707,0,2080,added,,Bi-207-8779,
8707,0,2084,added,,Bi-207-9176,
8707,0,2087,added,,Bi-207-9177,
8707,0,2088,added,,Bi-207-9177,
8707,0,2091,added,,Bi-207-8779,
8707,0,2092,added,,Bi-207-8779,
8707,0,2102,added,,Bi-207-8779,
8708,0,15,added,,Bi-207-8779,
8708,0,49,added,,Cd-109-9178,
8708,0,53,added,,Bi-207-8890,
8708,0,61,added,,Cd-109-9178,
8708,0,62,added,,Cd-109-9178,
8708,0,74,added,,Cd-109-9178,
8708,0,2049,added,,Cd-109-9178,
8708,0,2050,added,,Cd-109-9178,
8708,0,2052,added,,Bi-207-8890,
8708,0,2053,added,,Bi-207-8890,
8708,0,2061,added,,Cd-109-9178,
8708,0,2062,added,,Cd-109-9178,
8708,0,2063,added,,Cd-109-9178,
8708,0,2065,added,,Bi-207-8890,
8708,0,2066,added,,Bi-207-8890,
8708,0,2074,added,,Cd-109-9178,
8708,0,2084,added,,Bi-207-9176,
8708,0,2094,added,,Bi-207-9176,
8708,0,2095,added,,Bi-207-9176,
8708,0,2097,added,,Bi-207-9177,
8708,0,2098,added,,Bi-207-9177,
8708,0,2099,added,,Bi-207-9177,
8708,0,2102,added,,Bi-207-8779,
8708,0,2107,added,,Bi-207-9177,
8708,0,2108,added,,Bi-207-9177,
8708,0,2111,added,,Bi-207-8779,
8708,0,2112,added,,Bi-207-8779,
8709,0,2062,added,,Cd-109-9178,
8709,0,2065,added,,Bi-207-8890,
8709,0,2066,added,,Bi-207-8890,
8709,0,2074,added,,Cd-109-9178,
8709,0,2075,added,,Cd-109-9178,
8709,0,2077,added,,Bi-207-8890,
8709,0,2078,added,,Bi-207-8890,
8709,0,2079,added,,Bi-207-8890,
8709,0,2086,added,,Cd-109-9178,
8709,0,2089,added,,Bi-207-8890,
8709,0,2090,added,,Bi-207-8890,
8709,0,2102,added,,Bi-207-8779,
8709,0,2107,added,,Bi-207-9177,
8709,0,2108,added,,Bi-207-9177,
8709,0,2111,added,,Bi-207-8779,
8709,0,2112,added,,Bi-207-8779,
8709,0,2116,added,,Bi-207-9177,
8709,0,2117,added,,Bi-207-9177,
8711,0,3,added,,Bi-207-9177,
8711,0,4,added,,Bi-207-9177,
8711,0,27,added,,Cd-109-9178,
8711,0,30,added,,Bi-207-8890,
8711,0,37,added,,Cd-109-9178,
8711,0,2075,added,,Cd-109-9178,
8711,0,2078,added,,Bi-207-8890,
8711,0,2079,added,,Bi-207-8890,
8711,0,2086,added,,Cd-109-9178,
8711,0,2087,added,,Cd-109-9178,
8711,0,2089,added,,Bi-207-8890,
8711,0,2090,added,,Bi-207-8890,
8711,0,2091,added,,Bi-207-8890,
8711,0,2097,added,,Cd-109-9178,
8711,0,2100,added,,Bi-207-8890,
8711,0,2101,added,,Bi-207-8890,
8711,0,2108,added,,Bi-207-9177,
8711,0,2109,added,,Bi-207-9177,
8711,0,2116,added,,Bi-207-9177,
8711,0,2117,added,,Bi-207-9177,
8712,0,92,added,,Bi-207-8779,
8712,0,103,added,,Bi-207-8779,
8712,0,112,added,,Bi-207-8779,
8712,0,2012,added,,Bi-207-9177,
8712,0,2017,added,,Bi-207-9176,
8712,0,2020,added,,Bi-207-9177,
8712,0,2021,added,,Bi-207-9177,
8712,0,2023,added,,Bi-207-8779,
8712,0,2026,added,,Bi-207-9176,
8712,0,2027,added,,Bi-207-9176,
8712,0,2029,added,,Bi-207-9177,
8712,0,2030,added,,Bi-207-9177,
8712,0,2032,added,,Bi-207-8779,
8712,0,2033,added,,Bi-207-8779,
8712,0,2043,added,,Bi-207-8779,
8712,0,2044,added,,Bi-207-8779,
8713,0,36,added,,Bi-207-9176,
8713,0,47,added,,Bi-207-9176,
8713,0,2019,added,,Cd-109-9178,
8713,0,2020,added,,Cd-109-9178,
8713,0,2022,added,,Bi-207-8890,
8713,0,2023,added,,Bi-207-8890,
8713,0,2028,added,,Cd-109-9178,
8713,0,2029,added,,Cd-109-9178,
8713,0,2032,added,,Bi-207-8890,
8713,0,2033,added,,Bi-207-8890,
8713,0,2048,added,,Bi-207-9176,
8713,0,2052,added,,Bi-207-9177,
8713,0,2053,added,,Bi-207-9177,
8713,0,2056,added,,Bi-207-8779,
8713,0,2060,added,,Bi-207-9176,
8713,0,2061,added,,Bi-207-9176,
8713,0,2064,added,,Bi-207-9177,
8713,0,2065,added,,Bi-207-9177,
8713,0,2068,added,,Bi-207-8779,
8713,0,2069,added,,Bi-207-8779,
8713,0,2073,added,,Bi-207-9176,
8713,0,2074,added,,Bi-207-9176,
8713,0,2077,added,,Bi-207-9177,
8713,0,2078,added,,Bi-207-9177,
8713,0,2081,added,,Bi-207-8779,
8715,0,25,added,,Bi-207-9176,
8715,0,30,added,,Bi-207-9177,
8715,0,98,added,,Cd-109-9178,
8715,0,2028,added,,Cd-109-9178,
8715,0,2029,added,,Cd-109-9178,
